ex_id,rd_id,status,stage,name,hypothesis_summary,config_paths,result_paths,file,decision_ids,created_at_utc,updated_at_utc,novice_summary,next_action
EX-20260801T100445Z-main-4ZYQ,RD-20260731T090245Z-main-KLCN,completed,smoke_passed,对象驱动持续采集调度器实验,只消费封存可信计划并把解析profile与身份注册表分离，应能为每个机构渠道生成唯一网络终态、快照和发现清单，同时拒绝候选社交请求、绑定漂移和网络安全降级,${THINKTANK_PROJECT_ROOT}/config/schemas/intelligence_collection_profiles.schema.json;${THINKTANK_PROJECT_ROOT}/config/intelligence/collection_profiles_seed_v1.json;${THINKTANK_PROJECT_ROOT}/src/thinktank/intelligence/collection_scheduler.py;${THINKTANK_PROJECT_ROOT}/tests/test_intelligence_collection_scheduler.py,hot://intelligence/collection_runs/v1/ICP-SEED-20260801T102330Z.fixture-verification.json;hot://intelligence/collection_runs/v1/C9-first-run-plan.json;hot://intelligence/collection_runs/v1/ICR-20260801T102500Z-BC75AF46D9/receipt.json;hot://intelligence/collection_runs/v1/ICR-20260801T102500Z-BC75AF46D9.verification-v3.json,04_实验记录/EX-20260801T100445Z-main-4ZYQ_对象驱动持续采集调度器预注册.md,,2026-08-01T10:04:45Z,2026-08-01T10:39:40Z,三层合同和20项专项测试通过；真实运行5/5终态、3/5成功、40条唯一官方链接，候选社交0请求。中国移动403、国资委严格TLS失败；首轮调度器自哈希缺口永久标记legacy_unbound，整批不可下游导入,另开版本处理中国移动403、国资委TLS、日期归一化和正文内容寻址；新运行计划必须绑定调度器哈希，不改写本次首次运行
EX-20260801T104617Z-main-U95B,RD-20260731T090245Z-main-KLCN,revise,integration_failed_closed,绑定调度器的列表复验与候选正文内容寻址,只有从顶层完整、调度器自绑定且可重放的C9结果按冻结顺序派生任务，并保存四类终态、完整SHA-256内容对象和来源谱系，少量官方候选才可形成可独立复验的候选正文资产,${THINKTANK_PROJECT_ROOT}/config/schemas/intelligence_document_batch.schema.json;${THINKTANK_PROJECT_ROOT}/config/schemas/intelligence_document_capture_receipt.schema.json;${THINKTANK_PROJECT_ROOT}/src/thinktank/intelligence/document_capture.py;${THINKTANK_PROJECT_ROOT}/tests/test_intelligence_document_capture.py,hot://intelligence/collection_runs/v1/;hot://intelligence/document_batches/v1/;hot://intelligence/document_runs/v1/;hot://intelligence/document_objects/v1/,04_实验记录/EX-20260801T104617Z-main-U95B_绑定调度器的列表复验与候选正文内容寻址.md,,2026-08-01T10:46:17Z,2026-08-01T12:08:00Z,C10合成29/29与全库474/474通过；新C9自绑定运行3/5成功、40条候选且完整性通过，但batch编译因C10错误要求C8正式Schema不存在的gold_loaded字段而在正文联网前失败关闭，正文请求0；冻结候选另见gov.cn与www.gov.cn精确主机不一致,另开C11，逐对象按正式Schema验权并冻结采集前精确允许主机集合；复用本轮只读C9证据，不重跑列表、不补抽URL
EX-20260801T120701Z-main-ZVRG,RD-20260731T090245Z-main-KLCN,completed,smoke_passed,真实上游Schema与精确允许主机集成修订,若逐对象重放正式Schema并把C9目录域策略与C8正文精确主机分层，则同一封存C9证据可确定性生成原6条任务，live抓取仍受精确主机、内容寻址、时间与权限门约束,${THINKTANK_PROJECT_ROOT}/config/schemas/intelligence_document_batch.schema.json;${THINKTANK_PROJECT_ROOT}/config/schemas/intelligence_document_capture_receipt.schema.json;${THINKTANK_PROJECT_ROOT}/config/schemas/intelligence_watch_registry.schema.json;${THINKTANK_PROJECT_ROOT}/config/entity_coverage_sources_cn_v1.json;${THINKTANK_PROJECT_ROOT}/src/thinktank/intelligence/document_capture.py;${THINKTANK_PROJECT_ROOT}/tests/test_intelligence_document_capture.py,hot://intelligence/collection_runs/v1/ICR-20260801T120024Z-2253AE16C3/;hot://intelligence/document_batches/v2/C11-document-batch-20260801T124510Z.json;hot://intelligence/document_runs/v2/C11-live-20260801T125233Z/;hot://intelligence/document_runs/v2/C11-live-20260801T125233Z.verification.json;hot://intelligence/document_objects/v1/,04_实验记录/EX-20260801T120701Z-main-ZVRG_真实上游Schema与精确允许主机集成修订.md,,2026-08-01T12:07:01Z,2026-08-01T13:10:49Z,C11以正式C8验证器、来源目录哈希和C8精确主机修复C10跨Schema误建模；31项专项加6组域负控、475项全库加186组子用例及独立代码审计通过。冻结6条唯一live烟测正好6请求0重试，6/6形成候选正文并通过固定回执、attempt、内容对象、正文与发布时间离线重放；模型、记忆和数据库写入全0，只是已见样本L1工程证据,不重跑本批；等待未来新C9运行产生未见URL后另开独立正文确认。通过前不写事实、长期记忆、行动或交易层；机械盘仍等待独立NTFS/ReFS目标与用户授权
EX-20260801T132307Z-main-3F7N,RD-20260731T090245Z-main-KLCN,completed,smoke_passed,候选正文对象化与模型前置隔离合同,若每次重放C11完整证据闭包并以规范URL、正文哈希和核验时间生成写一次候选文档包，则同一C11工件应按原顺序确定性产生6个权限全关的开发条目，任一漂移失败关闭,${THINKTANK_PROJECT_ROOT}/config/schemas/intelligence_candidate_document_packet.schema.json;${THINKTANK_PROJECT_ROOT}/src/thinktank/intelligence/candidate_document_packet.py;${THINKTANK_PROJECT_ROOT}/tests/test_intelligence_candidate_document_packet.py,hot://intelligence/candidate_document_packets/v1/C12-candidate-document-packet-20260801T134740Z.json;hot://intelligence/candidate_document_packets/v1/C12-candidate-document-packet-20260801T134740Z.verification.json,04_实验记录/EX-20260801T132307Z-main-3F7N_候选正文对象化与模型前置隔离合同.md,,2026-08-01T13:23:07Z,2026-08-01T14:04:54Z,C12把C11的6份已见正文按原顺序封装成一个写一次候选文档包；正文仅以内容寻址引用，17项专项与493项全项目门禁通过，模型、记忆、数据库、事实、行动和交易权限全部关闭,状态保持observe；等待未来新C9产生未见URL并完成独立正文确认后，再另开DeepSeek V4 Flash单次零重试候选抽取实验
EX-20260801T142253Z-main-2KTE,RD-20260731T090245Z-main-KLCN,completed,smoke_passed,低成本候选抽取受控执行与失败留痕合同,若只接受严格合成输入，显式冻结DeepSeek V4 Flash、thinking high和一次零重试策略，并把输入、协议、OMP身份、事件、原文、候选与收据写一次封存，则唯一真实合成调用无论成功失败都应形成不可扩权的可重放L1证据,${THINKTANK_PROJECT_ROOT}/config/schemas/candidate_extraction_execution_plan.schema.json;${THINKTANK_PROJECT_ROOT}/config/schemas/candidate_extraction_execution_receipt.schema.json;${THINKTANK_PROJECT_ROOT}/benchmarks/news_extract_v0/prompt_v0.3.md;${THINKTANK_PROJECT_ROOT}/config/schemas/news_extraction.schema.json;${THINKTANK_PROJECT_ROOT}/src/thinktank/intelligence/candidate_extraction_runner.py;${THINKTANK_PROJECT_ROOT}/tests/test_intelligence_candidate_extraction_runner.py;${THINKTANK_PROJECT_ROOT}/tests/fixtures/candidate_extraction_synthetic_v1.json,hot://intelligence/candidate_extraction_plans/v1/CERUN-20260801T150913Z-3B39011C.json;hot://intelligence/candidate_extraction_runs/v1/CERUN-20260801T150913Z-3B39011C/execution_receipt.json,04_实验记录/EX-20260801T142253Z-main-2KTE_低成本候选抽取受控执行与失败留痕合同.md,,2026-08-01T14:22:53Z,2026-08-01T15:16:32Z,C13固定合成输入、一次调用零重试和失败留证合同通过；唯一DeepSeek运行正常退出但因5个assistant终态及解释性JSON围栏被权威判定失败，无解析候选或下游写入,不重试或改写C13；另开合成协议实验解释OMP事件语义和唯一JSON约束，真实新闻仍等待未来未见URL独立确认
EX-20260801T155629Z-main-NDDW,RD-20260731T090245Z-main-KLCN,draft,preregistered,OMP隔离环境单回合计数与唯一JSON合同修订,若以空用户目录、环境允许名单和OMP SDK显式零工具配置发送与C13字节相同的完整user消息，则唯一运行应形成恰好一个assistant请求、零工具调用的可重放证据；唯一JSON和候选语义作为独立门禁,${THINKTANK_PROJECT_ROOT}/config/schemas/candidate_extraction_isolated_execution_plan.schema.json;${THINKTANK_PROJECT_ROOT}/config/schemas/candidate_extraction_isolated_execution_receipt.schema.json;${THINKTANK_PROJECT_ROOT}/benchmarks/news_extract_v0/prompt_v0.3.md;${THINKTANK_PROJECT_ROOT}/config/schemas/news_extraction.schema.json;${THINKTANK_PROJECT_ROOT}/tests/fixtures/candidate_extraction_synthetic_v1.json;${THINKTANK_PROJECT_ROOT}/src/thinktank/intelligence/candidate_extraction_isolated_runner.py;${THINKTANK_PROJECT_ROOT}/src/thinktank/intelligence/candidate_extraction_omp_sdk_adapter.ts;${THINKTANK_PROJECT_ROOT}/tests/test_intelligence_candidate_extraction_isolated_runner.py,,04_实验记录/EX-20260801T155629Z-main-NDDW_OMP隔离环境单回合计数与唯一JSON合同修订.md,,2026-08-01T15:56:29Z,2026-08-01T16:50:40Z,C14实现和零模型严格环境探针已完成：SDK四份工具清单全空，MCP、扩展、LSP均为0；专项9/9通过，正式模型调用尚未执行,先做C14B独立放行审计和全库门禁；全部通过后编译唯一写一次计划并只执行一次固定合成运行，失败不重试
EX-20260803T015645Z-main-2ALH,RD-20260731T090245Z-main-KLCN,active,preregistered,中文官方事件链关系感知候选重排V2非Gold开发门禁预注册,若实体与关系输入只能从Gold-free允许清单物化、先封存关系提议，再经独立双审裁决和只读计分，则覆盖或隔离不足应在效果评分前确定性停止,${THINKTANK_PROJECT_ROOT}/config/relationship_rerank_v2_preregistration.json;${THINKTANK_PROJECT_ROOT}/config/schemas/relationship_rerank_v2_preregistration.schema.json;${THINKTANK_PROJECT_ROOT}/config/schemas/relationship_rerank_v2_preregistration_status.schema.json;${THINKTANK_PROJECT_ROOT}/src/thinktank/memory/relationship_rerank_preregistration.py;${THINKTANK_PROJECT_ROOT}/scripts/Get-ThinkTankRelationshipRerankPreregistrationStatus.ps1;${THINKTANK_PROJECT_ROOT}/tests/test_relationship_rerank_preregistration.py,,04_实验记录/EX-20260803T015645Z-main-2ALH_中文官方事件链关系感知候选重排V2非Gold开发门禁预注册.md,DEC-20260731T224543Z-main-7835;DEC-20260731T233700Z-main-ART8,2026-08-03T01:56:45Z,2026-08-03T02:13:34Z,关系重排V2的机器预注册已建立，但执行固定关闭；AHS7只作已见诊断，空关系集、Gold自报隔离和角色混用都不能通过,继续JE6T采集和归档介质门禁；达到实体、关系双盲和实现封存条件后另发激活Profile，随后另建全新事件族确认性EX
EX-20260803T040325Z-main-W4BY,RD-20260707T135354Z-main-WUFU,completed,completed_observe_baseline_quality_revised,五福冻结策略2026年7月月度体检,冻结实盘同源配置从2020年连续跑至2026年7月，先用历史前缀识别口径失真，再完整描述月内收益、回撤、持仓与固定早卖时点,scripts/run_wufu_v52.py;src/quant_n3/strategies/wufu/run.py;src/quant_n3/strategies/wufu/strategy.py;scripts/analyze_wufu_monthly_review.py,results/wufu_v52/research/RD-20260707T135354Z-main-WUFU/EX-20260803T040325Z-main-W4BY/,04_实验记录/EX-20260803T040325Z-main-W4BY_五福冻结策略2026年7月月度体检.md,DEC-20260803T061025Z-main-7BLW,2026-08-03T04:03:25Z,2026-08-03T06:10:25Z,点时修复后7月收益3.3393%、最大回撤8.3692%；旧52Z7因未来拆分改写历史成交量而降级，当前双结束日公共前缀完全一致,实盘不改；先冻结点时一致的全区间A，旧候选只按用户优先级逐个复核，单月早卖观察不动作化
EX-20260803T063907Z-main-L94T,RD-20260707T135354Z-main-WUFU,completed,completed_engineering_audit_revise,五福公司行为全链路防复发审计,扫描候选事件、真实持仓曝险、双账与回滚边界和跨结束日不变性，确认旧修复是否真正进入当前受控路径,src/quant_n3/execution/corporate_action_calendar.py;src/quant_n3/execution/corporate_actions.py;src/quant_n3/strategy_api/cached_data_portal.py;src/quant_n3/strategy_api/jq_bridge.py;src/quant_n3/backtest/engine.py;src/quant_n3/strategies/wufu/run.py;scripts/audit_wufu_corporate_actions.py,results/wufu_v52/research/RD-20260707T135354Z-main-WUFU/EX-20260803T063907Z-main-L94T/,04_实验记录/EX-20260803T063907Z-main-L94T_五福公司行为全链路防复发审计.md,DEC-20260803T073805Z-main-MBVD,2026-08-03T06:39:07Z,2026-08-03T07:38:06Z,552个标的生成296个事件，W4BY真实持仓曝险0，跨结束日零差异；已支持路径回归通过，但现金、未知与零碎份额仍保持失败关闭,继续冻结点时全区间A；每次保存日历哈希并按真实持仓曝险复核，0曝险不扩建平台，命中风险再做单事件最小补充
EX-20260803T080452Z-main-4EWH,RD-20260707T135354Z-main-WUFU,completed,formal_completed,五福公司行为逐日增量账户闭环修复,公司行为只在当天对实际持仓点查并闭合现金与份额，可删除未来区间预扫,scripts/run_wufu_v52.py;src/quant_n3/execution/corporate_action_calendar.py;src/quant_n3/execution/corporate_actions.py;src/quant_n3/strategy_api/cached_data_portal.py;src/quant_n3/backtest/engine.py,results/wufu_v52/research/RD-20260707T135354Z-main-WUFU/EX-20260803T080452Z-main-4EWH/smoke/result.json;results/wufu_v52/research/RD-20260707T135354Z-main-WUFU/EX-20260803T080452Z-main-4EWH/formal/result.json;results/wufu_v52/research/RD-20260707T135354Z-main-WUFU/EX-20260803T080452Z-main-4EWH/formal/run.log;results/wufu_v52/research/RD-20260707T135354Z-main-WUFU/EX-20260803T080452Z-main-4EWH/formal/performance_recheck.json;results/wufu_v52/research/RD-20260707T135354Z-main-WUFU/EX-20260803T080452Z-main-4EWH/formal/performance_recheck.log,04_实验记录/EX-20260803T080452Z-main-4EWH_五福公司行为逐日增量账户闭环修复.md,DEC-20260803T085954Z-main-MH8V,2026-08-03T08:04:52Z,2026-08-03T09:43:19Z,正式入口不预扫未来，22日仅21次单持仓检查且0数据缺口；性能复核定位重复日线质量门，月度核心耗时约43.0秒降至27.1秒，主178与冻结181项回归通过且结果不变,回到策略改进回测；真实持仓自然命中事件时复核，不恢复全区间预扫
EX-20260803T113822Z-main-J8TU,RD-20260707T135354Z-main-WUFU,completed,formal_completed_reproduction_passed,五福冻结策略2026年7月重复回测与公司行为回归确认,公司行为逐日增量闭环只改变读取方式与审计信息，不改变冻结五福截至2026年7月31日的交易与资产路径,scripts/run_wufu_v52.py;src/quant_n3/strategies/wufu/run.py;src/quant_n3/strategies/wufu/strategy.py;src/quant_n3/execution/corporate_action_calendar.py;src/quant_n3/execution/corporate_actions.py;scripts/analyze_wufu_monthly_review.py,results/wufu_v52/research/RD-20260707T135354Z-main-WUFU/EX-20260803T113822Z-main-J8TU/,04_实验记录/EX-20260803T113822Z-main-J8TU_五福冻结策略2026年7月重复回测与公司行为回归确认.md,,2026-08-03T11:38:22Z,2026-08-03T12:16:39Z,1594日权益零差且四类策略记录哈希全等；7月收益3.3393%、最大回撤8.3692%，公司行为逐日只查实际持仓且0缺口、无未来预扫描,以J8TU作为当前全区间A行为对照；另建预注册EX研究防守空仓或早卖，实盘不改
EX-20260803T133531Z-main-X6LP,RD-20260707T135354Z-main-WUFU,completed,diagnostic_completed_no_rule_passed,五福旧仓早盘相对弱势四方案诊断,若旧仓早盘相对冻结候选池显著走弱，则固定09:40或10:00提前退出应同时通过覆盖、净改善、胜率、年度、去尾和置换门,scripts/analyze_wufu_early_exit_candidates.py,results/wufu_v52/research/RD-20260707T135354Z-main-WUFU/EX-20260803T133531Z-main-X6LP/,04_实验记录/EX-20260803T133531Z-main-X6LP_五福旧仓早盘相对弱势四方案诊断.md,DEC-20260803T135218Z-main-8KSC,2026-08-03T13:35:31Z,2026-08-03T13:52:23Z,S1、S2、S4明确失败；S3有分组信息但4bps净均值5.861bps、胜率51.72%未过动作门，不改策略或实盘,S3只在未来新交易日记录只读字段；不做完整A/B或阈值扫描，S5/S6等待真实数据
EX-20260803T140458Z-main-E8NR,RD-20260707T135354Z-main-WUFU,completed,diagnostic_completed_no_extension_passed,五福S3池广度走弱机制分解与结构扩展,若S3来自系统性共同走弱而非旧仓相对落后，则共同走弱、广度下穿、全池无红盘或固定A股宽基确认中的结构条件应同时提高绝对早卖价值和S3内增量,scripts/analyze_wufu_s3_mechanism_extensions.py,results/wufu_v52/research/RD-20260707T135354Z-main-WUFU/EX-20260803T140458Z-main-E8NR/,04_实验记录/EX-20260803T140458Z-main-E8NR_五福S3池广度走弱机制分解与结构扩展.md,DEC-20260803T141606Z-main-ALTZ,2026-08-03T14:04:58Z,2026-08-03T14:16:06Z,S3主要改善后来真实退出的持续下跌日；E1至E4均未过全部门，S3只确认为粗粒度风险标签，不改策略或实盘,不实现四个扩展；如继续优先，另建10:00点时原策略暂定排名与保留判断只读实验
EX-20260804T000804Z-main-VN7H,RD-20260707T135354Z-main-WUFU,completed,diagnostic_completed_primary_rule_failed,五福10点旧仓暴露保留价值诊断,若10:00按原策略同源规则得到的完整暂定目标已不是旧仓，则10:01释放旧仓并在13:10按原策略买新目标或买回旧仓应具有稳定净改善,scripts/analyze_wufu_old_exposure_value.py,results/wufu_v52/research/RD-20260707T135354Z-main-WUFU/EX-20260804T000804Z-main-VN7H/,04_实验记录/EX-20260804T000804Z-main-VN7H_五福10点旧仓暴露保留价值诊断.md,DEC-20260803T141606Z-main-ALTZ;DEC-20260804T005035Z-main-KMNL,2026-08-04T00:08:04Z,2026-08-04T00:50:35Z,10点同源暂定释放1054例的4bps均值-10.127bps、胜率46.11%，即使下午实际换仓或13:10买回也都没有正优势,关闭10点同源排名和过滤早卖路线；保持13:10与实盘不变，等待独立真实点时数据
